Unique Transaction Identifier,Price,Date of Transaction,Postal Code,Property Type,Old/New,Duration,PAON,SAON,Street,Locality,Town/City,District,County,PPD Category Type,Record Status
{FFA361DA-8C46-8A03-E053-4804A8C01F61},660000,2023-05-24,MK17 0RS,D,N,F,2A,,CHURCH LANE,MURSLEY,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C48-8A03-E053-4804A8C01F61},260000,2023-05-26,MK18 1BN,T,N,F,6,,MEADWAY,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C75-8A03-E053-4804A8C01F61},792500,2023-05-02,HP17 8AS,D,N,F,8,,THE CROFT,HADDENHAM,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C76-8A03-E053-4804A8C01F61},265000,2023-05-22,MK18 3PD,T,N,F,35,,HIGH STREET,NORTH MARSTON,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C77-8A03-E053-4804A8C01F61},348000,2023-05-26,HP21 7AJ,S,N,F,4,,GRASS HAYS,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C78-8A03-E053-4804A8C01F61},199950,2023-05-17,HP14 3SE,F,N,L,6,,BILLINGS CLOSE,STOKENCHURCH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C7A-8A03-E053-4804A8C01F61},785000,2023-02-24,SL7 3LX,D,N,F,47,,HILL FARM ROAD,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C7E-8A03-E053-4804A8C01F61},265000,2023-05-22,MK18 3QS,T,N,F,17,,MARKS ORCHARD,GRANBOROUGH,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C80-8A03-E053-4804A8C01F61},1740000,2023-05-26,SL9 8NQ,D,N,F,THE CHALET,,SOUTH SIDE,CHALFONT ST PETER,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C81-8A03-E053-4804A8C01F61},890000,2023-06-16,HP6 5JZ,D,N,F,2,,LONG PARK WAY,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C86-8A03-E053-4804A8C01F61},1350000,2023-05-12,HP10 8HY,D,N,F,DURBAN HOUSE,,MANOR ROAD,PENN,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C88-8A03-E053-4804A8C01F61},310000,2023-05-25,MK18 3DH,T,N,F,7,,AVENUE ROAD,WINSLOW,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C89-8A03-E053-4804A8C01F61},217000,2023-05-19,HP21 8AY,F,N,L,168,,CHURCHILL AVENUE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C8E-8A03-E053-4804A8C01F61},360000,2023-05-15,MK18 2PE,S,N,F,18,,CHALONERS HILL,STEEPLE CLAYDON,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C90-8A03-E053-4804A8C01F61},400000,2023-05-19,SL3 6AU,T,N,F,9,,HOMEWOOD,GEORGE GREEN,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C91-8A03-E053-4804A8C01F61},295000,2023-05-26,HP11 1PL,T,N,F,54,,FAIR RIDGE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C92-8A03-E053-4804A8C01F61},1300000,2023-02-08,SL2 4PB,D,N,F,ATHOLL HOUSE,,CHURCH LANE,STOKE POGES,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DA-8C94-8A03-E053-4804A8C01F61},1750000,2023-06-09,HP17 9UD,D,N,F,ASHMEAD,,,MEADLE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C98-8A03-E053-4804A8C01F61},535000,2023-03-24,HP23 6NF,S,N,F,SANDPIT HILL COTTAGES,1,CHOLESBURY LANE,CHOLESBURY,TRING,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C99-8A03-E053-4804A8C01F61},327500,2023-05-02,UB9 4AA,F,N,L,DENHAM LODGE,12A,OXFORD ROAD,NEW DENHAM,UXBRIDGE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C9A-8A03-E053-4804A8C01F61},1230000,2023-06-02,MK17 0PU,T,N,F,2,,LITTLE HORWOOD MANOR,LITTLE HORWOOD,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C9C-8A03-E053-4804A8C01F61},425000,2023-04-28,HP21 7HA,S,N,F,18,,LIMES AVENUE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C9D-8A03-E053-4804A8C01F61},360500,2023-04-21,HP5 2AR,T,N,F,46,,SUNNYSIDE ROAD,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CC8-8A03-E053-4804A8C01F61},320000,2023-05-12,MK18 1GN,D,N,F,37,,MOORHEN WAY,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CCC-8A03-E053-4804A8C01F61},440000,2023-05-26,HP15 7BS,S,N,F,30,,EASTERN DENE,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CCE-8A03-E053-4804A8C01F61},720000,2023-05-19,HP11 2TZ,D,N,F,67,,CARVER HILL ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CCF-8A03-E053-4804A8C01F61},2075000,2023-05-05,HP23 6NW,D,N,F,THE HERMITAGE,,JENKINS LANE,ST LEONARDS,TRING,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CD0-8A03-E053-4804A8C01F61},650000,2023-05-12,HP22 5LB,D,N,F,172,,LONDON ROAD,ASTON CLINTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CD2-8A03-E053-4804A8C01F61},371000,2023-05-26,HP12 3UG,S,N,F,104,,CHILTERN AVENUE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CDE-8A03-E053-4804A8C01F61},635000,2023-05-26,HP13 5BJ,S,N,F,22,,HAMILTON ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CDF-8A03-E053-4804A8C01F61},265000,2023-05-26,MK18 3EX,T,N,F,4,,OLD MILL FURLONG,WINSLOW,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CE0-8A03-E053-4804A8C01F61},360000,2023-05-10,HP16 0AZ,T,N,F,57,,CHURCH STREET,,GREAT MISSENDEN,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CE4-8A03-E053-4804A8C01F61},960000,2023-04-28,HP22 4BX,D,N,F,79,,STATION ROAD,QUAINTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{09266DDC-5041-AF90-E063-4704A8C02087},400000,2023-05-12,HP13 6UA,S,N,F,101,,WALTON DRIVE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-5044-AF90-E063-4704A8C02087},304000,2023-10-20,SL9 9DZ,S,N,F,2A,,THE BROADWAY,CHALFONT ST PETER,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-5046-AF90-E063-4704A8C02087},147000,2023-07-26,HP12 3AQ,F,N,L,18,,BIRCHES RISE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-5047-AF90-E063-4704A8C02087},350000,2023-10-19,HP6 5AD,T,N,F,20,,DARLINGTON CLOSE,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DA-8CE5-8A03-E053-4804A8C01F61},435000,2023-05-26,HP12 3NG,S,N,F,40,,RUPERT AVENUE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CE6-8A03-E053-4804A8C01F61},595000,2023-05-19,HP19 8GU,D,N,F,61,,SANDHILL WAY,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CE7-8A03-E053-4804A8C01F61},650000,2023-06-09,SL6 0PN,D,N,F,CHAUNTRY COTTAGE,,LAKE END ROAD,TAPLOW,MAIDENHEAD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CE8-8A03-E053-4804A8C01F61},382000,2023-05-16,HP19 8GR,D,N,F,2,,STANDFIELD CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CE9-8A03-E053-4804A8C01F61},560000,2023-05-22,HP10 8HH,T,N,F,23,,KITE WOOD ROAD,PENN,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CEA-8A03-E053-4804A8C01F61},258000,2023-05-25,MK18 3EJ,T,N,F,21,,LOWNDES WAY,WINSLOW,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DB-6E58-8A03-E053-4804A8C01F61},600,2023-06-14,SL9 8HJ,O,N,F,11,,SOUTH PARK CRESCENT,,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E5B-8A03-E053-4804A8C01F61},515000,2023-05-24,SL1 7NY,S,N,F,41,,LENT RISE ROAD,BURNHAM,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E5D-8A03-E053-4804A8C01F61},300000,2023-02-20,HP19 7HA,O,N,L,11,GARAGE TO,CHALFORD WAY,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E5E-8A03-E053-4804A8C01F61},300000,2023-02-20,HP19 7HA,O,N,F,11,,CHALFORD WAY,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E60-8A03-E053-4804A8C01F61},1650000,2023-02-01,HP5 2UA,O,N,F,THE CART HOUSE,,ARREWIG LANE,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E61-8A03-E053-4804A8C01F61},1600000,2023-04-06,LU7 0EW,O,N,F,36,,HIGH STREET NORTH,STEWKLEY,LEIGHTON BUZZARD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E63-8A03-E053-4804A8C01F61},750000,2023-05-31,HP14 4QJ,O,N,F,TALL TREES,,LOUCHES LANE,NAPHILL,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E64-8A03-E053-4804A8C01F61},500000,2023-05-11,SL0 9HW,O,N,F,1,,THE RIDGEWAY,,IVER,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E65-8A03-E053-4804A8C01F61},162500,2023-05-02,HP12 3AA,F,N,L,122,FLAT 3,WEST WYCOMBE ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E68-8A03-E053-4804A8C01F61},625000,2023-04-26,HP10 8LB,O,N,F,OLD ANTIQUE SHOP,,ELM ROAD,PENN,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E6A-8A03-E053-4804A8C01F61},1350,2023-02-01,,O,N,F,PLOT A039,,SPURLANDS END ROAD,GREAT KINGSHILL,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E6B-8A03-E053-4804A8C01F61},205000,2023-06-09,HP11 1BN,F,N,L,"RIVERSDALE HOUSE, 41",9,LONDON ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E6C-8A03-E053-4804A8C01F61},610000,2023-04-05,MK17 0RF,D,N,F,OLD DEAN FARM,,,SINGLEBOROUGH,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E71-8A03-E053-4804A8C01F61},850000,2023-05-31,HP17 8RH,O,N,F,3,,THE GLEBE,STONE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E72-8A03-E053-4804A8C01F61},205000,2023-05-24,HP11 1LT,F,N,L,84A,,EASTON STREET,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E76-8A03-E053-4804A8C01F61},1500000,2023-03-24,RG9 6SN,D,N,F,SPRINGBANK,,,HAMBLEDEN,HENLEY-ON-THAMES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E77-8A03-E053-4804A8C01F61},254400,2023-04-03,HP13 7PX,O,N,L,19,,LARKFIELD CLOSE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E7D-8A03-E053-4804A8C01F61},485000,2023-03-01,UB9 5EQ,S,N,F,55,,MIDDLE ROAD,DENHAM,UXBRIDGE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E7E-8A03-E053-4804A8C01F61},905000,2023-04-21,HP7 0LB,D,N,F,TOWER VIEW,,TOWER ROAD,COLESHILL,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E82-8A03-E053-4804A8C01F61},420000,2023-06-09,MK18 3FP,S,N,F,41,,STOCKS LANE,WINSLOW,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6E85-8A03-E053-4804A8C01F61},160000,2023-05-19,HP11 2FP,F,N,L,CASTLE HOUSE,19,DESBOROUGH ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6EA5-8A03-E053-4804A8C01F61},147500,2023-04-28,HP16 0AN,O,N,L,76,,HIGH STREET,,GREAT MISSENDEN,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6EAF-8A03-E053-4804A8C01F61},90000,2023-06-02,MK18 3BE,O,N,F,17,,VICARAGE ROAD,WINSLOW,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6EC1-8A03-E053-4804A8C01F61},2000000,2023-04-05,HP11 2EN,O,N,F,30,,OXFORD ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6EC2-8A03-E053-4804A8C01F61},270000,2023-05-19,HP19 8JZ,F,Y,L,404,,ALTON MEWS,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6EC6-8A03-E053-4804A8C01F61},375000,2023-05-31,SL9 7DS,T,N,F,9,,PINEWOOD CLOSE,,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6EC7-8A03-E053-4804A8C01F61},486000,2023-06-23,HP17 8EY,D,N,F,79,,SHEERSTOCK,HADDENHAM,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DB-6EC9-8A03-E053-4804A8C01F61},1380000,2023-01-30,SL9 7AL,O,N,F,INDIGO HOUSE,,OXFORD ROAD,,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{045A1898-54AE-9A24-E063-4804A8C048EA},875000,2023-07-28,SL8 5SN,D,N,F,9,,CRESSINGTON PLACE,,BOURNE END,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54B0-9A24-E063-4804A8C048EA},180000,2023-07-14,MK18 1BF,T,N,L,24,,BERNARDINES WAY,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54B2-9A24-E063-4804A8C048EA},412500,2023-08-01,MK18 3DT,S,N,F,31,,BUCKINGHAM ROAD,WINSLOW,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54B3-9A24-E063-4804A8C048EA},975000,2023-07-21,HP9 2PZ,T,N,F,2B,,LEDBOROUGH LANE,,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54B5-9A24-E063-4804A8C048EA},395000,2023-07-11,HP22 5QH,T,N,F,4,,HALTON WOOD ROAD,WENDOVER,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54B7-9A24-E063-4804A8C048EA},705000,2023-07-27,HP16 9HJ,D,N,F,35,,HONORWOOD CLOSE,PRESTWOOD,GREAT MISSENDEN,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54B9-9A24-E063-4804A8C048EA},99500,2023-03-03,HP19 9SY,F,N,L,FLORENCE COURT,27,WILLOW ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54BA-9A24-E063-4804A8C048EA},80000,2023-01-27,HP19 9SY,F,N,L,FLORENCE COURT,44,WILLOW ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54BB-9A24-E063-4804A8C048EA},890000,2023-07-21,HP9 2XU,S,N,F,52,,ORCHARD ROAD,SEER GREEN,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54BC-9A24-E063-4804A8C048EA},615000,2023-07-28,HP10 9JD,D,N,F,61,,PHILIP DRIVE,FLACKWELL HEATH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54BD-9A24-E063-4804A8C048EA},367500,2023-02-16,HP19 7HH,T,N,F,6,,COOMBE LANE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54BF-9A24-E063-4804A8C048EA},355000,2023-07-17,MK18 2JA,D,N,F,10,,GREENFIELDS,ADSTOCK,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54C0-9A24-E063-4804A8C048EA},172500,2023-06-30,HP19 7HS,F,N,L,STAFFORD KEEP,FLAT 20,PINE STREET,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54C2-9A24-E063-4804A8C048EA},265000,2023-07-13,SL8 5HD,F,N,L,8,,THE MAPLES,,BOURNE END,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54C3-9A24-E063-4804A8C048EA},650000,2023-07-11,HP22 4QB,S,N,F,70,,WINSLOW ROAD,WINGRAVE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54C4-9A24-E063-4804A8C048EA},1215000,2023-07-27,HP8 4NN,D,N,F,AVOCA,,LONDON ROAD,,CHALFONT ST GILES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54C5-9A24-E063-4804A8C048EA},375000,2023-01-10,MK18 2DS,S,N,F,16,,THORNHILL,THORNBOROUGH,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54C7-9A24-E063-4804A8C048EA},265500,2023-08-09,HP13 6AP,F,N,L,BRUNNER PLACE,FLAT 1,QUEENS ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54C8-9A24-E063-4804A8C048EA},963000,2023-07-27,HP6 5JX,D,N,F,7,,LONG PARK,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54CA-9A24-E063-4804A8C048EA},740000,2023-03-20,SL9 0NW,D,N,F,5,,DEANACRE CLOSE,CHALFONT ST PETER,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54CB-9A24-E063-4804A8C048EA},910000,2023-07-31,HP16 9PE,S,N,F,RIGNALL FARM COTTAGES,2,RIGNALL ROAD,,GREAT MISSENDEN,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54CC-9A24-E063-4804A8C048EA},275000,2023-07-14,HP19 7GF,T,N,F,41,,GREAT MEADOW WAY,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54CD-9A24-E063-4804A8C048EA},2650000,2023-07-28,HP9 2QJ,D,N,F,RICHBOROUGH HOUSE,,SCHOOL LANE,SEER GREEN,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54CE-9A24-E063-4804A8C048EA},207000,2023-07-26,HP20 1AD,F,N,L,CHILTON PLACE,FLAT 1,PARK STREET,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54D0-9A24-E063-4804A8C048EA},625000,2023-07-17,HP16 0HW,D,N,F,86,,WYCOMBE ROAD,PRESTWOOD,GREAT MISSENDEN,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54D1-9A24-E063-4804A8C048EA},277000,2023-08-11,HP19 7AX,T,N,F,8,,PORTMAN MEWS,HARTWELL,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54D2-9A24-E063-4804A8C048EA},325000,2023-01-09,UB9 4AY,F,N,L,4,,THE ALDERS,DENHAM,UXBRIDGE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54D3-9A24-E063-4804A8C048EA},855000,2023-03-17,HP5 2RJ,D,N,F,1,,HUNTERS CLOSE,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54D7-9A24-E063-4804A8C048EA},598500,2023-07-19,HP19 8WA,D,N,F,17,,ANDREWS WAY,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54DB-9A24-E063-4804A8C048EA},197000,2023-01-13,HP21 7BB,F,N,L,31,,KERR PLACE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54DC-9A24-E063-4804A8C048EA},332000,2023-07-14,HP19 9PY,T,N,F,52,,WILLOW ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54DD-9A24-E063-4804A8C048EA},861000,2023-02-22,HP7 9NZ,D,N,F,2,,ASHMEAD PLACE,LITTLE CHALFONT,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54E0-9A24-E063-4804A8C048EA},370000,2023-07-21,HP14 4HR,T,N,F,15,,BEECHWOOD VIEW,SAUNDERTON,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54E5-9A24-E063-4804A8C048EA},687500,2023-07-21,HP18 9NH,D,N,F,SARONA,,,DORTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54E7-9A24-E063-4804A8C048EA},800000,2023-07-12,MK18 5NU,S,N,F,MANOR FARM COTTAGES,2,CHURCH END,LECKHAMPSTEAD,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54ED-9A24-E063-4804A8C048EA},895000,2023-07-28,HP9 1AL,D,N,F,8,,MEADOW LANE,,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54EF-9A24-E063-4804A8C048EA},580000,2023-08-15,HP22 4PW,S,N,F,3,,GREENACRES,WINGRAVE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54F0-9A24-E063-4804A8C048EA},220000,2023-07-28,HP18 0LZ,S,N,F,64,,SHARPS CLOSE,WADDESDON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54F3-9A24-E063-4804A8C048EA},325000,2023-08-11,MK18 3FJ,F,N,L,CHESTNUT COURT,FLAT 3,COMERFORD WAY,WINSLOW,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54F4-9A24-E063-4804A8C048EA},475000,2023-08-04,HP14 3JS,T,N,F,54,,THE ROW,LANE END,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54F6-9A24-E063-4804A8C048EA},260000,2023-07-03,HP13 7GQ,F,N,L,MITCHELL HOUSE,FLAT 2,COOPERS RISE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54F8-9A24-E063-4804A8C048EA},460000,2023-06-22,HP5 2HF,T,N,F,158,,BELLINGDON ROAD,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54FA-9A24-E063-4804A8C048EA},196500,2023-03-28,HP19 7HX,F,N,L,NYMET COURT,96,PINE STREET,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54FB-9A24-E063-4804A8C048EA},232500,2023-07-12,MK18 1NY,S,N,F,18,,STRATFORD ROAD,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54FC-9A24-E063-4804A8C048EA},600000,2023-07-25,SL9 0BP,T,N,F,25,,GRASSINGHAM END,CHALFONT ST PETER,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-54FF-9A24-E063-4804A8C048EA},185000,2023-07-17,HP13 7GG,F,N,L,"MATHEWS HOUSE, 151",,TADROS COURT,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5501-9A24-E063-4804A8C048EA},210000,2023-07-21,HP13 7AQ,F,N,L,BOWLEY HOUSE,FLAT 11,COOPERS RISE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5502-9A24-E063-4804A8C048EA},915000,2023-07-17,HP22 5BT,D,N,F,95,,AYLESBURY ROAD,BIERTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5506-9A24-E063-4804A8C048EA},778000,2023-07-27,HP8 4ET,D,N,F,36,,ALBION CRESCENT,,CHALFONT ST GILES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
